timestamp,campaign_type,device_type,user_gender,impressions,clicks,ad_spend
2024-07-12 03:00:00,Video,Mobile,Female,804,144,239.11652998533214
2024-07-12 04:00:00,Video,Mobile,Male,3824,241,1091.3408170720159
2024-07-12 05:00:00,Display,Tablet,Male,8289,464,2045.9370923951958
2024-07-12 06:00:00,Video,Tablet,Male,4518,402,1919.431295847291
2024-07-12 07:00:00,Video,Mobile,Male,5359,131,663.683377453339
2024-07-12 08:00:00,Video,Mobile,Male,9760,92,4970.742699772469
2024-07-12 09:00:00,Social Media,Tablet,Female,652,272,1429.3535083608413
2024-07-12 10:00:00,Social Media,Desktop,Female,3591,191,3607.950102410801
2024-07-12 11:00:00,Social Media,Mobile,Male,889,21,1107.9332190864739
2024-07-12 12:00:00,Video,Mobile,Male,1273,193,4390.477541523159
2024-07-12 13:00:00,Social Media,Desktop,Female,652,169,1944.9139676469651
2024-07-12 14:00:00,Video,Tablet,Male,3522,459,4505.503420055632
2024-07-12 15:00:00,Social Media,Tablet,Male,4311,428,1715.7562489735155
2024-07-12 16:00:00,Social Media,Desktop,Male,8923,10,53.13266926959812
2024-07-12 17:00:00,Search Engine,Tablet,Female,369,180,2589.9319510815226
2024-07-12 18:00:00,Display,Tablet,Female,960,231,2628.691801393971
2024-07-12 19:00:00,Video,Mobile,Male,390,390,607.9725721152914
2024-07-12 20:00:00,Search Engine,Mobile,Female,9749,28,1182.468231362269
2024-07-12 21:00:00,Social Media,Mobile,Female,5970,19,3919.6429989969333
2024-07-12 22:00:00,Video,Desktop,Male,729,4,193.41156489700955
2024-07-12 23:00:00,Social Media,Tablet,Female,7107,408,2452.7381665665366
2024-07-13 00:00:00,Display,Tablet,Female,6043,33,2656.7365358336783
2024-07-13 01:00:00,Search Engine,Mobile,Female,574,139,3446.6731827738586
2024-07-13 02:00:00,Display,Mobile,Female,4732,27,196.9067743266746
2024-07-13 03:00:00,Search Engine,Desktop,Female,4180,97,2932.375172181415
2024-07-13 04:00:00,Social Media,Tablet,Female,1860,261,25.45920252513414
2024-07-13 05:00:00,Display,Desktop,Male,4808,245,1333.2400527730613
2024-07-13 06:00:00,Display,Tablet,Male,7020,18,2503.424434029241
2024-07-13 07:00:00,Social Media,Desktop,Male,3498,11,4557.29387375383
2024-07-13 08:00:00,Display,Mobile,Female,3661,24,641.6831818676218
2024-07-13 09:00:00,Video,Desktop,Male,3944,12,854.7527537263427
2024-07-13 10:00:00,Search Engine,Desktop,Female,3904,464,3349.5578212753
2024-07-13 11:00:00,Search Engine,Mobile,Female,9916,75,1880.5598521737704
2024-07-13 12:00:00,Search Engine,Tablet,Male,1608,258,3120.87279559513
2024-07-13 13:00:00,Video,Tablet,Female,4210,23,4987.296293999993
2024-07-13 14:00:00,Search Engine,Mobile,Male,4953,7,4934.489590130782
2024-07-13 15:00:00,Social Media,Desktop,Female,6931,367,1775.0307616771627
2024-07-13 16:00:00,Display,Desktop,Male,8295,227,2524.587515585915
2024-07-13 17:00:00,Video,Desktop,Male,3547,375,4524.4038915606725
2024-07-13 18:00:00,Search Engine,Tablet,Male,5684,122,469.91663541870224
2024-07-13 19:00:00,Social Media,Desktop,Male,3891,89,2266.996480145867
2024-07-13 20:00:00,Display,Tablet,Female,5181,300,1894.11096809913
2024-07-13 21:00:00,Display,Desktop,Male,9452,455,1481.4650355783765
2024-07-13 22:00:00,Video,Mobile,Female,933,223,4971.079017492518
2024-07-13 23:00:00,Video,Mobile,Male,5435,223,3670.410976922166
2024-07-14 00:00:00,Video,Tablet,Male,5587,256,1949.8474920406807
2024-07-14 01:00:00,Social Media,Tablet,Male,6360,2,4146.819239410442
2024-07-14 02:00:00,Social Media,Mobile,Female,9494,320,2453.4338425531637
2024-07-14 03:00:00,Video,Mobile,Male,2275,270,4365.393817715615
2024-07-14 04:00:00,Search Engine,Desktop,Male,9673,305,1339.2354296965862
2024-07-14 05:00:00,Display,Mobile,Female,4273,147,1125.7651346614564
2024-07-14 06:00:00,Display,Tablet,Male,2888,386,1243.9605394247633
2024-07-14 07:00:00,Social Media,Mobile,Female,7560,188,2697.0180748640114
2024-07-14 08:00:00,Display,Tablet,Male,8633,398,1463.653821864122
2024-07-14 09:00:00,Search Engine,Tablet,Male,9653,186,744.1272238904567
2024-07-14 10:00:00,Display,Desktop,Male,6821,437,4973.193313343603
2024-07-14 11:00:00,Social Media,Desktop,Female,4291,187,4503.161804932636
2024-07-14 12:00:00,Social Media,Desktop,Male,7412,123,3178.7120630904674
2024-07-14 13:00:00,Search Engine,Desktop,Male,8287,36,4458.798940880491
2024-07-14 14:00:00,Search Engine,Mobile,Male,4716,148,4677.959060164016
2024-07-14 15:00:00,Display,Desktop,Female,1095,105,3383.7803764105192
2024-07-14 16:00:00,Display,Mobile,Female,456,102,2598.212095669628
2024-07-14 17:00:00,Social Media,Desktop,Female,8477,406,4411.188943151239
2024-07-14 18:00:00,Search Engine,Desktop,Female,1793,376,2843.3070145954184
2024-07-14 19:00:00,Search Engine,Tablet,Female,2690,231,642.7347088408312
2024-07-14 20:00:00,Search Engine,Mobile,Female,9634,354,1840.6114422829537
2024-07-14 21:00:00,Display,Tablet,Male,8021,145,2235.1455491595316
2024-07-14 22:00:00,Search Engine,Desktop,Male,1791,16,4677.491390516621
2024-07-14 23:00:00,Social Media,Mobile,Male,9374,158,3299.3355068060537
2024-07-15 00:00:00,Social Media,Desktop,Male,2157,447,4377.635038351495
2024-07-15 01:00:00,Display,Tablet,Male,3004,303,3790.382587191282
2024-07-15 02:00:00,Video,Mobile,Female,4551,281,1556.2058237481879
2024-07-15 03:00:00,Display,Tablet,Female,7037,277,3596.3578753902743
2024-07-15 04:00:00,Video,Desktop,Female,2480,124,984.5456822601343
2024-07-15 05:00:00,Search Engine,Desktop,Male,8308,172,2046.6476004701638
2024-07-15 06:00:00,Display,Desktop,Female,8615,419,4032.3983672081013
2024-07-15 07:00:00,Social Media,Mobile,Male,2170,319,3063.526517956989
2024-07-15 08:00:00,Search Engine,Tablet,Female,1030,162,4128.808404703548
2024-07-15 09:00:00,Social Media,Tablet,Male,1544,202,1280.970875926756
2024-07-15 10:00:00,Search Engine,Desktop,Female,8694,474,3751.2466738122016
2024-07-15 11:00:00,Display,Tablet,Male,3502,481,1019.5985635947642
2024-07-15 12:00:00,Video,Mobile,Female,4652,337,2731.067820266056
2024-07-15 13:00:00,Search Engine,Desktop,Male,9798,154,2173.3376263276123
2024-07-15 14:00:00,Video,Desktop,Female,1621,323,2786.814530276327
2024-07-15 15:00:00,Search Engine,Desktop,Male,3198,400,686.3117859010798
2024-07-15 16:00:00,Social Media,Mobile,Male,8220,453,1812.5270988099285
2024-07-15 17:00:00,Social Media,Desktop,Male,7455,489,3337.8501160222067
2024-07-15 18:00:00,Search Engine,Desktop,Male,2287,394,2797.0686624643263
2024-07-15 19:00:00,Video,Desktop,Female,2668,260,2749.35909696998
2024-07-15 20:00:00,Display,Desktop,Female,8383,185,2559.0422595349596
2024-07-15 21:00:00,Display,Tablet,Female,5047,376,4719.985701094003
2024-07-15 22:00:00,Social Media,Desktop,Male,5040,465,4673.502792719274
2024-07-15 23:00:00,Display,Mobile,Female,4862,56,1807.1234142634885
2024-07-16 00:00:00,Social Media,Desktop,Male,1853,216,1765.9561078051818
2024-07-16 01:00:00,Display,Desktop,Female,5154,457,2778.943298299575
2024-07-16 02:00:00,Search Engine,Tablet,Male,4992,488,487.07535785464694
2024-07-16 03:00:00,Social Media,Desktop,Female,5881,207,1522.0034368299043
2024-07-16 04:00:00,Social Media,Tablet,Male,187,187,1162.029153347852
2024-07-16 05:00:00,Search Engine,Mobile,Male,1741,73,1124.7144449987782
2024-07-16 06:00:00,Social Media,Tablet,Female,3062,483,3196.142574217387
2024-07-16 07:00:00,Display,Desktop,Female,5513,84,1927.9081683773052
2024-07-16 08:00:00,Display,Mobile,Female,7520,119,864.1102300439483
2024-07-16 09:00:00,Social Media,Desktop,Male,8842,13,4438.98350648892
2024-07-16 10:00:00,Display,Tablet,Male,7010,327,4372.001952809593
2024-07-16 11:00:00,Video,Mobile,Male,5273,128,4313.689988425854
2024-07-16 12:00:00,Social Media,Mobile,Female,5329,399,1959.817261866386
2024-07-16 13:00:00,Search Engine,Tablet,Male,8915,281,294.34244301715745
2024-07-16 14:00:00,Video,Tablet,Female,3857,48,542.6426692932358
2024-07-16 15:00:00,Social Media,Mobile,Male,4896,425,1387.479918058783
2024-07-16 16:00:00,Search Engine,Mobile,Female,3392,453,1107.6503205021866
2024-07-16 17:00:00,Display,Tablet,Male,3932,358,4371.188244542689
2024-07-16 18:00:00,Search Engine,Desktop,Male,2711,241,4931.927320142405
2024-07-16 19:00:00,Video,Mobile,Female,8453,321,4085.201575035694
2024-07-16 20:00:00,Display,Tablet,Male,8328,52,3651.94602471845
2024-07-16 21:00:00,Social Media,Desktop,Male,9137,264,2947.234458237298
2024-07-16 22:00:00,Display,Mobile,Female,6866,68,3851.842412907565
2024-07-16 23:00:00,Social Media,Mobile,Male,7637,39,4735.696227840031
2024-07-17 00:00:00,Social Media,Tablet,Female,5396,183,3010.709902836334
2024-07-17 01:00:00,Search Engine,Desktop,Female,3446,132,781.5200876589712
2024-07-17 02:00:00,Search Engine,Mobile,Male,4154,55,827.6530031709112
2024-07-17 03:00:00,Search Engine,Desktop,Male,4300,366,2923.475387611645
2024-07-17 04:00:00,Video,Desktop,Male,8627,455,1674.008013526191
2024-07-17 05:00:00,Video,Mobile,Female,1660,254,4552.134402472397
2024-07-17 06:00:00,Search Engine,Desktop,Male,7622,4,3062.0952458415018
2024-07-17 07:00:00,Video,Mobile,Female,4264,68,3385.698140982568
2024-07-17 08:00:00,Display,Desktop,Male,6820,51,39.04534340350383
2024-07-17 09:00:00,Display,Mobile,Male,8953,464,2499.254274792489
2024-07-17 10:00:00,Video,Tablet,Female,5539,328,2161.5119597306693
2024-07-17 11:00:00,Video,Mobile,Male,4952,97,3532.3005652699894
2024-07-17 12:00:00,Display,Mobile,Male,6695,160,1919.3669150634948
2024-07-17 13:00:00,Social Media,Mobile,Male,6813,405,4883.10940911694
2024-07-17 14:00:00,Display,Desktop,Male,3283,468,3354.313875966445
2024-07-17 15:00:00,Display,Tablet,Male,9777,490,3302.9924823815213
2024-07-17 16:00:00,Video,Desktop,Female,8132,270,4597.512312342334
2024-07-17 17:00:00,Display,Desktop,Male,2509,64,4976.072121152745
2024-07-17 18:00:00,Video,Mobile,Female,4398,326,997.1252394179452
2024-07-17 19:00:00,Video,Desktop,Male,2634,406,4054.560384641493
2024-07-17 20:00:00,Search Engine,Mobile,Male,5699,242,819.9742816569172
2024-07-17 21:00:00,Display,Tablet,Female,103,103,2290.6468307405075
2024-07-17 22:00:00,Social Media,Desktop,Male,126,126,509.925167619026
2024-07-17 23:00:00,Search Engine,Desktop,Male,5261,211,3120.6211825511523
2024-07-18 00:00:00,Video,Desktop,Female,1064,441,2347.9056353913243
2024-07-18 01:00:00,Video,Mobile,Female,6307,153,3147.207752145318
2024-07-18 02:00:00,Social Media,Mobile,Male,3196,233,3393.024155550911
2024-07-18 03:00:00,Video,Desktop,Female,171,139,3100.966927655878
2024-07-18 04:00:00,Display,Desktop,Female,5701,332,1477.205321810792
2024-07-18 05:00:00,Search Engine,Tablet,Female,3047,494,4186.426194645907
2024-07-18 06:00:00,Video,Tablet,Female,6338,114,2762.9141348818694
2024-07-18 07:00:00,Video,Tablet,Male,4590,368,2454.357354351848
2024-07-18 08:00:00,Social Media,Tablet,Male,2511,332,4935.448383132023
2024-07-18 09:00:00,Display,Tablet,Female,8408,129,1424.7044544653195
2024-07-18 10:00:00,Video,Mobile,Male,3024,415,2644.871221426914
2024-07-18 11:00:00,Social Media,Tablet,Female,2937,177,3414.7996472538775
2024-07-18 12:00:00,Video,Tablet,Male,676,94,634.8774053368356
2024-07-18 13:00:00,Social Media,Desktop,Male,9063,316,1777.6562234912114
2024-07-18 14:00:00,Social Media,Mobile,Female,8007,394,4010.4266928266575
2024-07-18 15:00:00,Display,Tablet,Female,8491,100,1191.423590653152
2024-07-18 16:00:00,Video,Tablet,Male,1855,195,2471.518920868997
2024-07-18 17:00:00,Display,Tablet,Male,8471,289,3156.8467238550256
2024-07-18 18:00:00,Social Media,Desktop,Male,2505,207,3359.1001430049246
2024-07-18 19:00:00,Search Engine,Desktop,Female,6983,94,3644.2691058186515
2024-07-18 20:00:00,Video,Desktop,Male,8263,472,4331.226812044292
2024-07-18 21:00:00,Search Engine,Tablet,Female,6239,102,1970.3686207378516
2024-07-18 22:00:00,Video,Desktop,Female,3088,7,3536.0933105596423
2024-07-18 23:00:00,Display,Tablet,Female,5884,135,3663.551492373555
2024-07-19 00:00:00,Display,Mobile,Male,9894,97,1508.3679093336812
2024-07-19 01:00:00,Display,Tablet,Female,1219,398,4841.1081715560895
2024-07-19 02:00:00,Display,Desktop,Male,2314,260,4327.44367587509
2024-07-19 03:00:00,Display,Mobile,Female,8100,146,1456.4080302108246
2024-07-19 04:00:00,Search Engine,Tablet,Male,8165,457,3378.592696668068
2024-07-19 05:00:00,Display,Mobile,Male,3001,392,3591.825165951877
2024-07-19 06:00:00,Social Media,Mobile,Female,1185,184,2163.103345014143
2024-07-19 07:00:00,Social Media,Mobile,Female,273,273,4320.078996845422
2024-07-19 08:00:00,Search Engine,Tablet,Male,3632,412,3454.244474010108
2024-07-19 09:00:00,Video,Desktop,Male,1338,499,3294.1918789120637
2024-07-19 10:00:00,Social Media,Tablet,Female,4934,231,1111.9934577007439
2024-07-19 11:00:00,Video,Desktop,Female,3913,100,2045.1331336344167
2024-07-19 12:00:00,Search Engine,Tablet,Male,7184,146,2175.2732207704257
2024-07-19 13:00:00,Video,Tablet,Male,8112,204,3670.9688719293126
2024-07-19 14:00:00,Video,Tablet,Female,2073,45,3095.7887808351866
2024-07-19 15:00:00,Video,Desktop,Male,3882,103,438.4443472250726
2024-07-19 16:00:00,Video,Tablet,Female,2344,335,1545.4127799173277
2024-07-19 17:00:00,Search Engine,Mobile,Female,9949,445,2370.5070472631123
2024-07-19 18:00:00,Social Media,Tablet,Female,8704,221,3686.297399826395
2024-07-19 19:00:00,Display,Mobile,Female,7321,443,3720.4099590975734
2024-07-19 20:00:00,Video,Desktop,Male,7914,117,2457.8111097724673
2024-07-19 21:00:00,Social Media,Desktop,Female,1482,4,593.4925874807811
2024-07-19 22:00:00,Social Media,Tablet,Female,1223,416,1471.587982830467
2024-07-19 23:00:00,Search Engine,Tablet,Male,5281,210,1280.9149874128755
2024-07-20 00:00:00,Social Media,Tablet,Male,4112,54,3907.3217874381235
2024-07-20 01:00:00,Search Engine,Mobile,Female,2343,18,908.1317068882113
2024-07-20 02:00:00,Video,Desktop,Female,2689,400,2329.956899752009
2024-07-20 03:00:00,Video,Mobile,Female,1229,87,3356.8868295368065
2024-07-20 04:00:00,Display,Mobile,Female,8936,246,4824.282903220685
2024-07-20 05:00:00,Display,Tablet,Female,9849,116,4996.210495319955
2024-07-20 06:00:00,Display,Tablet,Female,6399,475,4765.081496341641
2024-07-20 07:00:00,Social Media,Mobile,Male,4601,169,3594.02930281514
2024-07-20 08:00:00,Video,Mobile,Male,7139,484,3734.7397567802373
2024-07-20 09:00:00,Search Engine,Tablet,Female,2873,149,3798.4583870689967
2024-07-20 10:00:00,Display,Tablet,Male,2885,294,4314.398333965987
2024-07-20 11:00:00,Search Engine,Mobile,Male,7040,207,4759.409459632518
2024-07-20 12:00:00,Search Engine,Tablet,Female,1806,380,2234.0736611564344
2024-07-20 13:00:00,Display,Tablet,Male,2701,482,2088.3892814302135
2024-07-20 14:00:00,Video,Mobile,Male,8666,282,2307.717667269367
2024-07-20 15:00:00,Display,Mobile,Female,1712,331,3302.4876855684047
2024-07-20 16:00:00,Search Engine,Desktop,Female,554,173,3879.4725274260454
2024-07-20 17:00:00,Display,Mobile,Female,4397,126,4354.016510597633
2024-07-20 18:00:00,Search Engine,Tablet,Male,1575,155,2286.491663870202
2024-07-20 19:00:00,Search Engine,Mobile,Female,9145,179,1823.2294046388458
2024-07-20 20:00:00,Display,Mobile,Male,9015,448,4916.9295473641105
2024-07-20 21:00:00,Social Media,Mobile,Female,1491,422,1167.119228826059
2024-07-20 22:00:00,Display,Desktop,Female,8553,377,1117.8041279098616
2024-07-20 23:00:00,Social Media,Desktop,Female,8108,401,3579.883199584213
2024-07-21 00:00:00,Search Engine,Tablet,Female,8834,86,906.4899050571852
2024-07-21 01:00:00,Search Engine,Desktop,Male,8842,405,2003.050908733151
2024-07-21 02:00:00,Social Media,Mobile,Male,5525,323,1469.0102433481172
2024-07-21 03:00:00,Search Engine,Desktop,Female,737,495,851.8651792171736
2024-07-21 04:00:00,Social Media,Mobile,Male,8456,266,2902.739123098489
2024-07-21 05:00:00,Social Media,Desktop,Female,2905,81,1873.822338865598
2024-07-21 06:00:00,Search Engine,Desktop,Female,8912,63,2316.548522513746
2024-07-21 07:00:00,Video,Desktop,Male,1323,118,987.3563940793248
2024-07-21 08:00:00,Social Media,Mobile,Male,3442,495,3841.6553453320653
2024-07-21 09:00:00,Display,Desktop,Female,8342,454,1580.4132964192213
2024-07-21 10:00:00,Display,Mobile,Female,588,340,1720.1637133442252
2024-07-21 11:00:00,Search Engine,Mobile,Female,5242,312,1268.2482708795621
2024-07-21 12:00:00,Video,Tablet,Male,8956,162,2177.6738248739784
2024-07-21 13:00:00,Search Engine,Desktop,Female,1346,292,2323.247369920973
2024-07-21 14:00:00,Video,Tablet,Female,6161,177,2653.0379124842807
2024-07-21 15:00:00,Social Media,Tablet,Female,2810,376,4838.165727089879
2024-07-21 16:00:00,Social Media,Mobile,Female,4461,29,4524.41212214806
2024-07-21 17:00:00,Social Media,Desktop,Female,4052,400,3050.8692286253977
2024-07-21 18:00:00,Social Media,Mobile,Female,980,160,204.12830413785653
2024-07-21 19:00:00,Display,Mobile,Male,534,399,3065.1791009749054
2024-07-21 20:00:00,Display,Desktop,Female,6224,398,457.4463477529401
2024-07-21 21:00:00,Search Engine,Mobile,Female,8204,396,3554.617750208549
2024-07-21 22:00:00,Video,Desktop,Male,5284,486,1956.4874564388435
2024-07-21 23:00:00,Social Media,Desktop,Male,2084,2,4190.1054929269085
2024-07-22 00:00:00,Social Media,Mobile,Female,2898,23,4713.220933873002
2024-07-22 01:00:00,Video,Mobile,Male,7703,406,2091.3806039133888
2024-07-22 02:00:00,Video,Tablet,Female,1593,58,2308.1709244139934
2024-07-22 03:00:00,Search Engine,Mobile,Male,2779,236,2954.836429254123
2024-07-22 04:00:00,Video,Desktop,Male,1725,239,993.6922820716721
2024-07-22 05:00:00,Social Media,Tablet,Female,3117,310,4637.390875733523
2024-07-22 06:00:00,Social Media,Desktop,Male,1947,320,2170.6696332418496
2024-07-22 07:00:00,Social Media,Tablet,Female,3346,159,842.4334762208765
2024-07-22 08:00:00,Social Media,Mobile,Male,9830,480,3816.031848760231
2024-07-22 09:00:00,Social Media,Mobile,Female,1416,59,1103.5653484954862
2024-07-22 10:00:00,Search Engine,Mobile,Male,2050,239,726.2110826085564
2024-07-22 11:00:00,Social Media,Desktop,Female,323,323,2818.731656715095
2024-07-22 12:00:00,Search Engine,Tablet,Female,2126,321,3360.7613239050384
2024-07-22 13:00:00,Social Media,Desktop,Female,1647,401,2852.1180759179324
2024-07-22 14:00:00,Display,Tablet,Female,3878,58,3285.9881382473422
2024-07-22 15:00:00,Display,Mobile,Male,6611,52,586.4648214156448
2024-07-22 16:00:00,Display,Desktop,Female,5885,63,2385.3300090416956
2024-07-22 17:00:00,Display,Mobile,Male,7857,120,1791.5230340018206
2024-07-22 18:00:00,Search Engine,Desktop,Male,3823,118,4867.109395038208
2024-07-22 19:00:00,Search Engine,Mobile,Female,1623,285,257.6234315555424
2024-07-22 20:00:00,Video,Desktop,Female,2072,17,1498.488073269016
2024-07-22 21:00:00,Social Media,Desktop,Male,4704,4,4709.892348517693
2024-07-22 22:00:00,Display,Tablet,Male,716,324,4917.645954089804
2024-07-22 23:00:00,Search Engine,Mobile,Male,4615,391,4126.259022558396
2024-07-23 00:00:00,Social Media,Tablet,Female,5291,392,389.23123764188244
2024-07-23 01:00:00,Social Media,Tablet,Female,5874,159,2811.1615914342665
2024-07-23 02:00:00,Search Engine,Mobile,Male,2721,375,2006.613733425631
2024-07-23 03:00:00,Display,Desktop,Male,2193,141,4034.1983128000543
2024-07-23 04:00:00,Video,Tablet,Male,3276,396,284.5709355009531
2024-07-23 05:00:00,Social Media,Mobile,Female,9424,17,993.6724707070636
2024-07-23 06:00:00,Video,Desktop,Male,7584,67,2451.0833804509207
2024-07-23 07:00:00,Display,Tablet,Male,3670,113,796.6618381096565
2024-07-23 08:00:00,Display,Tablet,Male,1166,21,3466.6485620445483
2024-07-23 09:00:00,Video,Tablet,Male,2246,19,4105.628433487594
2024-07-23 10:00:00,Display,Desktop,Female,805,398,3525.5542692019408
2024-07-23 11:00:00,Social Media,Tablet,Male,2458,262,2207.015731063512
2024-07-23 12:00:00,Video,Desktop,Female,3634,460,4393.154454600704
2024-07-23 13:00:00,Display,Tablet,Female,3912,97,697.0537972825091
2024-07-23 14:00:00,Video,Mobile,Male,3868,104,1309.0895336560543
2024-07-23 15:00:00,Social Media,Tablet,Female,6078,285,2452.8030294089936
2024-07-23 16:00:00,Display,Mobile,Male,2419,4,316.07960840746733
2024-07-23 17:00:00,Social Media,Mobile,Male,8263,128,487.4720500170709
2024-07-23 18:00:00,Display,Mobile,Male,5321,443,1993.2424248946368
2024-07-23 19:00:00,Search Engine,Desktop,Male,309,158,4719.992620705425
2024-07-23 20:00:00,Display,Mobile,Male,4934,250,4542.984329452232
2024-07-23 21:00:00,Video,Tablet,Female,2907,498,2335.2145428092713
2024-07-23 22:00:00,Display,Desktop,Female,4062,275,719.371137108543
2024-07-23 23:00:00,Social Media,Mobile,Male,2490,82,898.7572032325936
2024-07-24 00:00:00,Social Media,Desktop,Female,5619,319,1893.9548124995451
2024-07-24 01:00:00,Display,Desktop,Male,4894,117,1058.2702334830392
2024-07-24 02:00:00,Video,Desktop,Female,2544,447,424.04821600798533
2024-07-24 03:00:00,Search Engine,Tablet,Female,8432,28,3372.1496427647858
2024-07-24 04:00:00,Video,Mobile,Male,8583,492,2911.4287025855474
2024-07-24 05:00:00,Search Engine,Desktop,Female,2964,357,1463.5708223106444
2024-07-24 06:00:00,Social Media,Desktop,Female,4277,137,3896.952428935998
2024-07-24 07:00:00,Video,Desktop,Female,2707,156,3881.984949652114
2024-07-24 08:00:00,Search Engine,Mobile,Male,4036,30,2460.0998313616815
2024-07-24 09:00:00,Display,Desktop,Female,3017,330,491.69745200435045
2024-07-24 10:00:00,Social Media,Desktop,Female,2318,470,4593.162306505775
2024-07-24 11:00:00,Display,Tablet,Female,1897,285,3346.6160124694466
2024-07-24 12:00:00,Social Media,Mobile,Female,9268,152,1242.7835875682351
2024-07-24 13:00:00,Video,Tablet,Female,8871,335,3056.168189700791
2024-07-24 14:00:00,Video,Mobile,Female,2673,57,2031.057264179875
2024-07-24 15:00:00,Social Media,Mobile,Female,2689,312,3180.39470228243
2024-07-24 16:00:00,Social Media,Mobile,Female,3383,86,2374.615769697794
2024-07-24 17:00:00,Social Media,Tablet,Female,1561,122,2432.5060296962697
2024-07-24 18:00:00,Video,Tablet,Male,4517,190,3682.051638617723
2024-07-24 19:00:00,Search Engine,Tablet,Female,813,352,3072.4914728592394
2024-07-24 20:00:00,Display,Tablet,Female,2523,370,408.96392930868603
2024-07-24 21:00:00,Display,Desktop,Female,7320,292,336.21411652705524
2024-07-24 22:00:00,Video,Desktop,Female,1990,313,1531.9960951086591
2024-07-24 23:00:00,Display,Desktop,Female,3667,27,2156.927522728344
2024-07-25 00:00:00,Social Media,Mobile,Male,5475,154,1383.3605703046373
2024-07-25 01:00:00,Search Engine,Desktop,Male,9970,453,3260.7846917688908
2024-07-25 02:00:00,Display,Mobile,Male,2247,229,983.5885793108533
2024-07-25 03:00:00,Search Engine,Tablet,Male,9209,36,3523.6640710168867
2024-07-25 04:00:00,Social Media,Mobile,Female,1906,5,3868.0222020257615
2024-07-25 05:00:00,Display,Mobile,Female,4151,472,630.3533449022964
2024-07-25 06:00:00,Video,Desktop,Female,8851,460,3257.52315438131
2024-07-25 07:00:00,Search Engine,Tablet,Male,8920,317,4807.565519741569
2024-07-25 08:00:00,Social Media,Tablet,Male,3862,224,972.1908481441002
2024-07-25 09:00:00,Search Engine,Desktop,Male,9298,32,4547.421127269611
2024-07-25 10:00:00,Display,Tablet,Male,8340,88,3034.179266877343
2024-07-25 11:00:00,Display,Tablet,Female,7010,333,2958.8148879852424
2024-07-25 12:00:00,Video,Tablet,Female,6273,39,269.0941847811271
2024-07-25 13:00:00,Social Media,Desktop,Male,2232,168,3744.018389148127
2024-07-25 14:00:00,Social Media,Tablet,Female,7032,374,2396.5825327138105
2024-07-25 15:00:00,Video,Mobile,Male,1625,297,3608.660215257319
2024-07-25 16:00:00,Video,Mobile,Male,428,428,4047.813706198564
2024-07-25 17:00:00,Social Media,Tablet,Male,2757,392,2623.74390312767
2024-07-25 18:00:00,Search Engine,Desktop,Male,8879,17,1325.5851232587877
2024-07-25 19:00:00,Search Engine,Desktop,Female,6072,14,716.4467320501386
2024-07-25 20:00:00,Video,Desktop,Female,5468,131,810.9106083827472
2024-07-25 21:00:00,Search Engine,Tablet,Male,6071,289,4336.003923189535
2024-07-25 22:00:00,Social Media,Tablet,Male,3305,317,626.6546971956395
2024-07-25 23:00:00,Display,Mobile,Female,6933,293,1929.6234245023766
2024-07-26 00:00:00,Display,Desktop,Female,6241,208,1678.0304849822637
2024-07-26 01:00:00,Search Engine,Mobile,Male,7632,326,4328.623777027461
2024-07-26 02:00:00,Video,Mobile,Male,8007,479,2393.6905684645153
2024-07-26 03:00:00,Video,Desktop,Male,1698,278,4982.267622567207
2024-07-26 04:00:00,Video,Tablet,Male,3951,381,3687.9031840526923
2024-07-26 05:00:00,Video,Tablet,Male,7682,275,4256.108641267386
2024-07-26 06:00:00,Video,Mobile,Female,7923,494,502.37460747310774
2024-07-26 07:00:00,Search Engine,Mobile,Female,4707,439,1272.9802537718308
2024-07-26 08:00:00,Display,Mobile,Male,9700,308,685.876515903423
2024-07-26 09:00:00,Display,Mobile,Male,5607,385,2323.473642278793
2024-07-26 10:00:00,Search Engine,Desktop,Male,6034,276,3594.25456592793
2024-07-26 11:00:00,Video,Mobile,Male,9303,75,853.6272053329709
2024-07-26 12:00:00,Search Engine,Mobile,Female,5668,297,659.5410374029966
2024-07-26 13:00:00,Display,Tablet,Female,4759,312,3076.8976564143973
2024-07-26 14:00:00,Social Media,Tablet,Male,4498,377,1159.2606412794855
2024-07-26 15:00:00,Search Engine,Tablet,Female,6342,432,2401.8321080511673
2024-07-26 16:00:00,Video,Desktop,Male,9621,346,265.0774613613114
2024-07-26 17:00:00,Display,Desktop,Male,6711,497,3406.2579322166494
2024-07-26 18:00:00,Display,Tablet,Female,6812,111,2711.1687443938476
2024-07-26 19:00:00,Display,Tablet,Male,2123,265,3240.6402658035777
2024-07-26 20:00:00,Display,Mobile,Female,6276,71,1384.2778364981327
2024-07-26 21:00:00,Video,Mobile,Male,4607,316,1400.2288470540402
2024-07-26 22:00:00,Social Media,Desktop,Male,3285,20,4008.7890601228833
2024-07-26 23:00:00,Display,Desktop,Male,7823,187,3595.625941794283
2024-07-27 00:00:00,Search Engine,Mobile,Male,295,120,2902.8459694810867
2024-07-27 01:00:00,Social Media,Tablet,Female,1206,341,3144.4359441525817
2024-07-27 02:00:00,Display,Mobile,Male,2889,140,479.28045571051615
2024-07-27 03:00:00,Social Media,Desktop,Female,8830,303,4282.294809211755
2024-07-27 04:00:00,Search Engine,Desktop,Female,4884,423,3851.8360947281967
